id,title,open_state,url,time_left_to_submission,submission_period_dates,themes,prize_amount,registrations_count,featured,organization_name,winners_announced
12166,WiCS Hacks 2021,ended,https://wics-hacks-2021-12166.devpost.com/,Ended,"Mar 06 - 07, 2021","[{'id': 3, 'name': 'Fintech'}, {'id': 11, 'name': 'Productivity'}, {'id': 13, 'name': 'Social Good'}]","$<span data-currency-value>1,780</span>",81,False,UT Austin WiCS,True
11900,HackXplore,ended,https://hackxplore.devpost.com/,Ended,"Mar 06 - 07, 2021","[{'id': 19, 'name': 'Education'}, {'id': 6, 'name': 'Machine Learning/AI'}]",$CAD<span data-currency-value>800</span>,81,False,TechXplore,True
11710,SteelHacks 2021,ended,https://steelhacks-2021.devpost.com/,Ended,"Feb 19 - 21, 2021",[],$<span data-currency-value>0</span>,81,False,,True
11198,BeaverHacks Winter 2021,ended,https://beaverhacks-winter-2021.devpost.com/,Ended,"Dec 17 - 20, 2020","[{'id': 19, 'name': 'Education'}]",$<span data-currency-value>400</span>,81,False,Oregon State University Hackathon Club,True
10868,Gameathon'20,ended,https://pixel-gameathon.devpost.com/,Ended,"Sep 11 - 16, 2020","[{'id': 4, 'name': 'Gaming'}, {'id': 5, 'name': 'AR/VR'}]",₹ <span data-currency-value>0</span>,44,False,,True
7900,hackMHS VI,ended,https://hackmhs-vi.devpost.com/,Ended,"Apr 06 - 07, 2019",[],"$<span data-currency-value>4,350</span>",44,False,,True
7445,Seafood Trackathon,ended,https://seafood-trackathon.devpost.com/,Ended,"Feb 11 - 12, 2019","[{'id': 1, 'name': 'Blockchain'}]","$<span data-currency-value>9,000</span>",44,False,,True
7015,HackEPS,ended,https://hackeps2018.devpost.com/,Ended,"Nov 17 - 18, 2018",[],"$<span data-currency-value>4,300</span>",44,False,,True
7270,MegaHack Cluj 2018,ended,https://megahack-cluj.devpost.com/,Ended,"Nov 10 - 11, 2018",[],"€<span data-currency-value>5,000</span>",44,False,,True
6997,CincyHacks,ended,https://cincyhacks2018.devpost.com/,Ended,"Sep 22 - 23, 2018",[],"$<span data-currency-value>1,000</span>",44,False,,True
6335,IoT for Smart Cities Hackathon ,ended,https://iot-hack.devpost.com/,Ended,"Mar 24 - 25, 2018",[],"$<span data-currency-value>1,500</span>",44,False,,True
6049,International Development Hackathon 2018,ended,https://idhack18.devpost.com/,Ended,"Feb 09 - 10, 2018",[],"$<span data-currency-value>1,500</span>",44,False,,True
5856,HackKing's 4.0,ended,https://hackkings-4-0.devpost.com/,Ended,"Nov 26, 2017",[],$<span data-currency-value>0</span>,44,False,,True
5686,VolHacks II,ended,https://volhacks2.devpost.com/,Ended,"Oct 27 - 29, 2017",[],"$<span data-currency-value>4,933</span>",44,False,,True
5440,ImplementAI,ended,https://implementai.devpost.com/,Ended,"Sep 29 - Oct 01, 2017",[],"$<span data-currency-value>2,150</span>",44,False,,True
4950,BigRed//Hacks Spring 2017 DSSC,ended,https://brh-sp2017.devpost.com/,Ended,"Mar 24 - 25, 2017",[],"$<span data-currency-value>9,000</span>",44,False,,True
4590,Social Hacks,ended,https://socialhacksnyc.devpost.com/,Ended,"Jan 07 - 08, 2017",[],$<span data-currency-value>0</span>,44,False,,False
4482,AR Startup Hackathon,ended,https://arhacks.devpost.com/,Ended,"Dec 02 - 03, 2016",[],"$<span data-currency-value>11,200</span>",44,False,,True
3602,HuskyHacks,ended,https://huskyhacks.devpost.com/,Ended,"Apr 01 - 03, 2016",[],$<span data-currency-value>0</span>,44,False,,True
3082,def hacks(),ended,https://def-hacks.devpost.com/,Ended,"Oct 24 - 25, 2015",[],$<span data-currency-value>130</span>,44,False,,True
2812,TunaHack 2015,ended,https://tunahack-2015.devpost.com/,Ended,"Aug 07 - 09, 2015",[],"$<span data-currency-value>2,000</span>",44,False,,True
2364,BuzzFeed Hackathon,ended,https://buzzfeedhack2015.devpost.com/,Ended,"Apr 17 - 18, 2015",[],$<span data-currency-value>0</span>,44,False,,True
1936,Brooklyn Tech Triangle U - Mentorship Hackathon ,ended,https://techu.devpost.com/,Ended,"Mar 06 - 08, 2015",[],"$<span data-currency-value>1,600</span>",44,False,,True
1484,Design & Hack,ended,https://designhack2014.devpost.com/,Ended,"Nov 14 - 16, 2014",[],"$<span data-currency-value>1,500</span>",44,False,,True
17732,DragonHacks 2023,ended,https://dragonhacks-2023.devpost.com/,Ended,"Apr 29 - 30, 2023","[{'id': 23, 'name': 'Beginner Friendly'}, {'id': 16, 'name': 'Health'}, {'id': 6, 'name': 'Machine Learning/AI'}]","$<span data-currency-value>3,750</span>",80,False,Drexel IEEE,True
17395,UCLA Hack On The Hill X,ended,https://hothx.devpost.com/,Ended,"Mar 05 - 06, 2023","[{'id': 23, 'name': 'Beginner Friendly'}, {'id': 22, 'name': 'Open Ended'}, {'id': 13, 'name': 'Social Good'}]",$<span data-currency-value>750</span>,80,False,UCLA ACM Hack,True
17156,Enriched CS's Platinum Hacks ,ended,https://platinum-hacks-2023.devpost.com/,Ended,"Feb 17 - 25, 2023","[{'id': 23, 'name': 'Beginner Friendly'}, {'id': 22, 'name': 'Open Ended'}, {'id': 13, 'name': 'Social Good'}]","$<span data-currency-value>9,200</span>",80,False,enrichedcs,True
15176,"Lights, Camera, Hacktion! II",ended,https://lightscamerahacktionii.devpost.com/,Ended,"Apr 01 - 03, 2022","[{'id': 23, 'name': 'Beginner Friendly'}, {'id': 13, 'name': 'Social Good'}]",$<span data-currency-value>0</span>,80,False,Major League Hacking,True
14970,Hacknarök VI,ended,https://hacknarok-vi.devpost.com/,Ended,"Apr 02 - 03, 2022","[{'id': 23, 'name': 'Beginner Friendly'}, {'id': 18, 'name': 'Design'}, {'id': 25, 'name': 'Web'}]","$<span data-currency-value>1,180</span>",80,False,EESTEC AGH Kraków,True
14613,Hack the Burgh VIII,ended,https://htb8.devpost.com/,Ended,"Feb 04 - 06, 2022","[{'id': 23, 'name': 'Beginner Friendly'}, {'id': 22, 'name': 'Open Ended'}, {'id': 25, 'name': 'Web'}]",£<span data-currency-value>0</span>,80,False,CompSoc Edinburgh,True
13945,HackWise 2021,ended,https://hackwise-2021.devpost.com/,Ended,"Dec 03 - 05, 2021","[{'id': 6, 'name': 'Machine Learning/AI'}, {'id': 13, 'name': 'Social Good'}, {'id': 23, 'name': 'Beginner Friendly'}]","$<span data-currency-value>5,790</span>",80,False,HackWise Hackathons,True
12791,Girls in Tech SF Hackathon 2021,ended,https://girlsintech2021.devpost.com/,Ended,"Nov 12 - 14, 2021","[{'id': 13, 'name': 'Social Good'}]","$<span data-currency-value>4,500</span>",80,False,Girls in Tech SF,True
13312,Web Dev Basics (Superposition Chennai),ended,https://web-dev-basics.devpost.com/,Ended,"Aug 15 - 16, 2021","[{'id': 23, 'name': 'Beginner Friendly'}, {'id': 13, 'name': 'Social Good'}, {'id': 25, 'name': 'Web'}]",₹ <span data-currency-value>0</span>,80,False,Superposition Chennai,True
12657,TurnerHacks 2021,ended,https://turnerhacks2021.devpost.com/,Ended,"May 14 - 15, 2021","[{'id': 23, 'name': 'Beginner Friendly'}]",$CAD<span data-currency-value>0</span>,80,False,TurnerHacks,True
18908,HappyHacks I,ended,https://happyhacks1.devpost.com/,Ended,"Sep 01 - 03, 2023","[{'id': 23, 'name': 'Beginner Friendly'}, {'id': 19, 'name': 'Education'}, {'id': 6, 'name': 'Machine Learning/AI'}]","$<span data-currency-value>48,000</span>",79,False,Happy Hackers Foundation,True
18516,STEAM Fest Mini Hackathon,ended,https://steam-fest-mini-hackathon.devpost.com/,Ended,"Jun 16 - 24, 2023","[{'id': 18, 'name': 'Design'}, {'id': 4, 'name': 'Gaming'}, {'id': 26, 'name': 'Mobile'}]","$<span data-currency-value>19,168</span>",79,False,The STEAM Boat,True
18430,Code4Good Hack (Hybrid),ended,https://code4goodhack.devpost.com/,Ended,"May 28 - Jun 04, 2023","[{'id': 23, 'name': 'Beginner Friendly'}, {'id': 17, 'name': 'Low/No Code'}, {'id': 13, 'name': 'Social Good'}]","$<span data-currency-value>5,000</span>",79,False,Code4Good,True
16645, KSU Fashion Tech Hackathon 2023,ended,https://ksu-fth-2023.devpost.com/,Ended,"Mar 17 - 19, 2023","[{'id': 23, 'name': 'Beginner Friendly'}, {'id': 18, 'name': 'Design'}, {'id': 20, 'name': 'E-commerce/Retail'}]","$<span data-currency-value>5,500</span>",79,False,Kent State University,True
17289,DivHACK 2023,ended,https://divhack-2023.devpost.com/,Ended,"Feb 17 - 18, 2023","[{'id': 18, 'name': 'Design'}]","$<span data-currency-value>12,500</span>",79,False,School of Architecture Diversity Council,True
17262,OwlHacks 2023,ended,https://owlhacks-17262.devpost.com/,Ended,"Feb 11 - 12, 2023","[{'id': 23, 'name': 'Beginner Friendly'}, {'id': 19, 'name': 'Education'}, {'id': 11, 'name': 'Productivity'}]",$<span data-currency-value>350</span>,79,False,temple university,True
16686,BevHacks 2023,ended,https://bevhacks2023.devpost.com/,Ended,"Jan 07 - 08, 2023","[{'id': 23, 'name': 'Beginner Friendly'}, {'id': 22, 'name': 'Open Ended'}, {'id': 25, 'name': 'Web'}]","$<span data-currency-value>2,000</span>",79,False,Brearley,True
16585,Harvest Hacks,ended,https://harvesthacks.devpost.com/,Ended,"Nov 11 - 13, 2022","[{'id': 23, 'name': 'Beginner Friendly'}, {'id': 19, 'name': 'Education'}, {'id': 22, 'name': 'Open Ended'}]",$<span data-currency-value>0</span>,79,False,Major League Hacking,True
16288,UGAHacks Makeathon,ended,https://ugahacks-makeathon.devpost.com/,Ended,"Oct 01 - 02, 2022","[{'id': 18, 'name': 'Design'}, {'id': 17, 'name': 'Low/No Code'}, {'id': 13, 'name': 'Social Good'}]",$<span data-currency-value>100</span>,79,False,UGAHacks,True
15104,Hackabull 2022,ended,https://hackabull-2022.devpost.com/,Ended,"Mar 26 - 27, 2022","[{'id': 23, 'name': 'Beginner Friendly'}, {'id': 22, 'name': 'Open Ended'}]","$<span data-currency-value>4,257</span>",79,False,SHPE,True
15019,PatriotHacks 2022,ended,https://patriothacks-2022.devpost.com/,Ended,"Mar 12 - 13, 2022","[{'id': 13, 'name': 'Social Good'}, {'id': 23, 'name': 'Beginner Friendly'}, {'id': 19, 'name': 'Education'}]","$<span data-currency-value>3,160</span>",79,False,George Mason University,True
12992,Helix Hacks II,ended,https://helix-hacks-ii.devpost.com/,Ended,"Jul 31 - Aug 01, 2021","[{'id': 14, 'name': 'COVID-19'}, {'id': 19, 'name': 'Education'}, {'id': 16, 'name': 'Health'}]","$<span data-currency-value>4,278</span>",79,False,Helix YCSP,True
12266,Hacknarök 5,ended,https://hacknarok5.devpost.com/,Ended,"Mar 27 - 28, 2021","[{'id': 23, 'name': 'Beginner Friendly'}]","PLN <span data-currency-value>5,000</span>",79,False,EESTEC AGH Kraków,True
11271,Product Buds Protothon,ended,https://pbprotothon.devpost.com/,Ended,"Nov 14 - 15, 2020","[{'id': 13, 'name': 'Social Good'}]",$<span data-currency-value>346</span>,79,False,,True
9494,HackSoCal,ended,https://hacksocal.devpost.com/,Ended,"Feb 16, 2020",[],$<span data-currency-value>0</span>,43,False,,True
9174,MOSA Hackathon - Winter 2020,ended,https://mcit-online-winter-2020.devpost.com/,Ended,"Jan 10 - 12, 2020",[],$<span data-currency-value>240</span>,43,False,,True
8627,Solutions X,ended,https://solutions-x.devpost.com/,Ended,"Oct 04 - 05, 2019",[],$<span data-currency-value>780</span>,43,False,,True
8359,HackHSN,ended,https://hackhsn.devpost.com/,Ended,"Sep 21, 2019",[],"$<span data-currency-value>9,126</span>",43,False,,True
7943,HackMed 2019,ended,https://hackmed19.devpost.com/,Ended,"Mar 30 - 31, 2019",[],£<span data-currency-value>895</span>,43,False,,True
7793,StacsHack 5,ended,https://stacshack5.devpost.com/,Ended,"Mar 03, 2019",[],£<span data-currency-value>0</span>,43,False,,True
7190,HackSussex 2018,ended,https://hacksussex-2018.devpost.com/,Ended,"Nov 10 - 11, 2018",[],£<span data-currency-value>0</span>,43,False,,True
6711,Hack Upstate XII,ended,https://hack-upstate-xii.devpost.com/,Ended,"Oct 06 - 07, 2018",[],"$<span data-currency-value>2,000</span>",43,False,,True
5548,TrojanHacks 2017,ended,https://trojanhacks-2017.devpost.com/,Ended,"Sep 23 - 25, 2017",[],$<span data-currency-value>0</span>,43,False,,True
5527,HAkron 2.0,ended,https://hakron2.devpost.com/,Ended,"Sep 23 - 24, 2017",[],"$<span data-currency-value>3,645</span>",43,False,,True
4921,#HUHACKS-2017,ended,https://hu-hacks-2017.devpost.com/,Ended,"Mar 24 - 25, 2017",[],"$<span data-currency-value>7,600</span>",43,False,,True
4405,Hackathon COPARMEX 2016,ended,https://hackcoparmex.devpost.com/,Ended,"Nov 04 - 06, 2016",[],"$<span data-currency-value>6,000</span>",43,False,,True
4391,CUES Hackathon 2016 Powered by ARM,ended,https://cues-hackathon-2016.devpost.com/,Ended,"Oct 29 - 30, 2016",[],$<span data-currency-value>0</span>,43,False,,True
2487,National Day of Civic Hacking - SF 2015,ended,https://hackforchangesf.devpost.com/,Ended,"Jun 07, 2015",[],"$<span data-currency-value>2,970</span>",43,False,,True
2122,HackTCNJ 2015,ended,https://hacktcnj2015.devpost.com/,Ended,"Feb 28 - Mar 01, 2015",[],"$<span data-currency-value>2,310</span>",43,False,,True
1982,HackCWRU 2015,ended,https://hackcwru-2015.devpost.com/,Ended,"Feb 06 - 08, 2015",[],"$<span data-currency-value>2,515</span>",43,False,,True
1952,Cracking the Code Hackathon,ended,https://crackingthecodehackathon.devpost.com/,Ended,"Jan 30, 2015",[],"$<span data-currency-value>10,000</span>",43,False,,True
1687,WeCanCode Hackathon,ended,https://wecancodehackathon.devpost.com/,Ended,"Nov 29, 2014",[],"$<span data-currency-value>22,125</span>",43,False,,True
865,Hacking EAST - APIs for ART,ended,https://hackingeast.devpost.com/,Ended,"Feb 15 - Mar 02, 2014",[],"$<span data-currency-value>5,610</span>",43,False,,True
702,Kent Hack Enough,ended,https://kenthackenough.devpost.com/,Ended,"Oct 18 - 20, 2013",[],"$<span data-currency-value>7,750</span>",43,False,,True
603,The SfunCube Solar Hackathon 2013,ended,https://solarhackathon.devpost.com/,Ended,"Sep 13 - 15, 2013",[],"$<span data-currency-value>4,000</span>",43,False,,True
16521,Pitt Challenge 2022,ended,https://pittchallenge2022.devpost.com/,Ended,"Oct 21 - 22, 2022","[{'id': 23, 'name': 'Beginner Friendly'}, {'id': 16, 'name': 'Health'}, {'id': 6, 'name': 'Machine Learning/AI'}]","$<span data-currency-value>10,137</span>",78,False,University of Pittsburgh,True
12158,AdaHacks III,ended,https://adahacks-iii.devpost.com/,Ended,"Mar 01 - 14, 2021","[{'id': 13, 'name': 'Social Good'}, {'id': 19, 'name': 'Education'}, {'id': 16, 'name': 'Health'}]","$<span data-currency-value>1,200</span>",78,False,Saint Francis High School,True
9900,Hacking COVID-19 With AI,ended,https://hacking-covid-19-with-ai.devpost.com/,Ended,"Apr 10 - 11, 2020","[{'id': 6, 'name': 'Machine Learning/AI'}]",$<span data-currency-value>0</span>,42,False,,True
9501,TAMUmake 2020,ended,https://tamumake.devpost.com/,Ended,"Feb 15 - 16, 2020",[],$<span data-currency-value>337</span>,42,False,,True
9352,"T9Hacks 2020: Creative Technology, Community & Entrepreneurship",ended,https://t9hacks-2020.devpost.com/,Ended,"Feb 07 - 08, 2020",[],$<span data-currency-value>0</span>,42,False,,True
8092,Rocket.build Community Hackathon 2019,ended,https://rocket-build-community-2019.devpost.com/,Ended,"Apr 28, 2019",[],"$<span data-currency-value>3,200</span>",42,False,,True
7339,Quipu Blockchain Hackathon,ended,https://quipu-blockchain-hackathon.devpost.com/,Ended,"Nov 26 - Dec 14, 2018","[{'id': 1, 'name': 'Blockchain'}, {'id': 13, 'name': 'Social Good'}]","$<span data-currency-value>1,000</span>",42,False,The Blockchain Challenge,True
7221,HackED Beta 2018,ended,https://hackedbeta2018.devpost.com/,Ended,"Nov 17 - 18, 2018",[],$CAD<span data-currency-value>575</span>,42,False,,True
6680,NIFTYHacks,ended,https://niftyhacks.devpost.com/,Ended,"Jul 24 - 26, 2018","[{'id': 1, 'name': 'Blockchain'}]","$<span data-currency-value>20,300</span>",42,False,,True
6545,Media Hackday - AI in Media,ended,https://media-hackday-2018.devpost.com/,Ended,"May 26 - 27, 2018",[],"$<span data-currency-value>7,850</span>",42,False,,False
6425,PackHacks,ended,https://packhacks.devpost.com/,Ended,"Apr 21 - 22, 2018",[],"$<span data-currency-value>2,170</span>",42,False,,True
6273,EarthHacks,ended,https://earthhacks2018.devpost.com/,Ended,"Mar 17 - 18, 2018",[],"$<span data-currency-value>3,780</span>",42,False,,True
6012,Hackify,ended,https://hackify.devpost.com/,Ended,"Feb 23 - 25, 2018",[],"$<span data-currency-value>3,654</span>",42,False,,True
5629,Region III FRC 2017 Hackathon,ended,https://nsber3hackathon.devpost.com/,Ended,"Nov 03 - 04, 2017",[],$<span data-currency-value>0</span>,42,False,,True
5235,HoloHack Boston & NYC,ended,https://holohack-nyc.devpost.com/,Ended,"Jun 22 - 23, 2017",[],$<span data-currency-value>0</span>,42,False,Microsoft,True
4311,Cleantech Hackathon,ended,https://cleantech-hackathon.devpost.com/,Ended,"Oct 15 - 16, 2016",[],"$<span data-currency-value>5,000</span>",42,False,,True
3604,AUHack 2016,ended,https://auhack16.devpost.com/,Ended,"Apr 08 - 10, 2016",[],$<span data-currency-value>0</span>,42,False,,True
3461,Hack The Arena ,ended,https://hack-the-arena.devpost.com/,Ended,"Feb 27 - 28, 2016",[],"$<span data-currency-value>2,000</span>",42,False,,True
3193,Straight Outta Cignium - Built on LM,ended,https://cignium.devpost.com/,Ended,"Dec 04 - 05, 2015",[],"$<span data-currency-value>2,550</span>",42,False,,True
1405,Hack4Reno 2014,ended,https://hack4reno.devpost.com/,Ended,"Oct 26, 2014",[],$<span data-currency-value>0</span>,42,False,,True
1337,Hero Hacks,ended,https://herohacks.devpost.com/,Ended,"Aug 09, 2014",[],"$<span data-currency-value>4,870</span>",42,False,,True
1078,Hack Red Hook,ended,https://hackredhook.devpost.com/,Ended,"Apr 18 - 19, 2014",[],"$<span data-currency-value>1,290</span>",42,False,,True
377,PDF: Applied,ended,https://pdfapplied.devpost.com/,Ended,"Jun 09 - 10, 2012",[],"$<span data-currency-value>2,000</span>",42,False,,True
18850,Outside LLMs,ended,https://outsidellms.devpost.com/,Ended,"Aug 06, 2023","[{'id': 6, 'name': 'Machine Learning/AI'}, {'id': 15, 'name': 'Music/Art'}, {'id': 11, 'name': 'Productivity'}]","$<span data-currency-value>1,650</span>",77,False,CODEMKRS,True
18218,AI x Product Hackathon,ended,https://ai-x-product-hackathon.devpost.com/,Ended,"Jun 03 - 04, 2023","[{'id': 28, 'name': 'Databases'}, {'id': 6, 'name': 'Machine Learning/AI'}, {'id': 22, 'name': 'Open Ended'}]","$<span data-currency-value>22,500</span>",77,False,Amplitude,True
17281,WebHack,ended,https://webhack.devpost.com/,Ended,"Feb 25 - 26, 2023","[{'id': 9, 'name': 'Cybersecurity'}, {'id': 25, 'name': 'Web'}, {'id': 23, 'name': 'Beginner Friendly'}]","$<span data-currency-value>8,815</span>",77,False,Emerald Parents,True
17126,CSHub Local Hack Day,ended,https://cshub-local-hack-day.devpost.com/,Ended,"Jan 28, 2023","[{'id': 23, 'name': 'Beginner Friendly'}, {'id': 19, 'name': 'Education'}, {'id': 13, 'name': 'Social Good'}]",$CAD<span data-currency-value>400</span>,77,False,Computing Student Hub,True
16908,bitsxlaMarató 2022,ended,https://bitsxlamarato-2022.devpost.com/,Ended,"Dec 17 - 18, 2022","[{'id': 16, 'name': 'Health'}, {'id': 13, 'name': 'Social Good'}]",€<span data-currency-value>125</span>,77,False,Hackers@UPC,True
16582,Hacks and Crafts 2,ended,https://hacks-and-crafts-2.devpost.com/,Ended,"Nov 18 - 20, 2022","[{'id': 23, 'name': 'Beginner Friendly'}, {'id': 19, 'name': 'Education'}, {'id': 22, 'name': 'Open Ended'}]",$<span data-currency-value>0</span>,77,False,Major League Hacking,True
16571,Hack from the Past 2,ended,https://hack-from-the-past-2.devpost.com/,Ended,"Oct 28 - 30, 2022","[{'id': 23, 'name': 'Beginner Friendly'}, {'id': 19, 'name': 'Education'}, {'id': 22, 'name': 'Open Ended'}]",$<span data-currency-value>0</span>,77,False,Major League Hacking,True
